version,classpath,LOC,LOC_TOUCHED,REVS,FIXES,AUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE,WEIGHTED_AGE,COMMENT_LINES,NESTING_DEPTH,DECISION_POINTS,nsmells,DISTINCT_SMELL_TYPES,BUGGY
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java",16,0,0,1,0,0,0,0.000000,0,0,0.000000,800,434,133.333333,626,414.344828,18,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java",15,0,0,0,0,0,0,0.000000,0,0,0.000000,1141,434,142.625000,757,745.000000,18,1,1,"1",1,"YES"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/Schema.java",1073,12,2,12,1,6,6,3.000000,12,6,6.000000,1541,434,28.537037,757,624.564962,198,9,175,"221",20,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java",10,0,0,2,0,0,0,0.000000,0,0,0.000000,1104,434,100.363636,757,689.780142,21,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java",76,4,2,7,1,2,1,1.000000,0,0,0.000000,1467,434,45.843750,757,634.820128,24,1,6,"10",3,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java",10,0,0,2,0,0,0,0.000000,0,0,0.000000,1099,434,109.900000,757,711.846154,22,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java",101,0,0,4,0,0,0,0.000000,0,0,0.000000,1340,434,49.629630,757,647.454039,25,2,11,"10",3,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java",397,14,3,10,1,7,3,2.333333,2,1,0.666667,1565,434,38.170732,757,604.530692,69,12,85,"53",12,"YES"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java",12,0,0,1,0,0,0,0.000000,0,0,0.000000,1104,434,100.363636,757,696.666667,25,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java",36,0,0,0,0,0,0,0.000000,0,0,0.000000,847,434,169.400000,653,642.228571,24,1,3,"1",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java",84,0,0,0,0,0,0,0.000000,0,0,0.000000,92,45,30.666667,70,69.913514,234,1,7,"5",2,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java",30,0,0,0,0,0,0,0.000000,0,0,0.000000,1251,434,78.187500,757,698.765612,219,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java",363,0,0,5,0,0,0,0.000000,0,0,0.000000,1015,434,50.750000,653,539.474295,84,5,92,"34",8,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java",82,0,0,1,0,0,0,0.000000,0,0,0.000000,934,434,93.400000,653,623.539877,43,4,18,"6",5,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java",44,0,0,1,0,0,0,0.000000,0,0,0.000000,898,434,99.777778,653,621.891667,43,3,3,"2",2,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java",358,2,2,3,1,1,1,0.500000,2,1,1.000000,986,434,61.625000,653,577.976994,123,3,16,"14",4,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java",58,0,0,2,0,0,0,0.000000,0,0,0.000000,912,434,101.333333,653,617.738462,35,4,16,"4",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java",98,0,0,2,0,0,0,0.000000,0,0,0.000000,905,434,90.500000,653,550.761658,79,4,13,"3",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java",154,0,0,1,0,0,0,0.000000,0,0,0.000000,1012,434,84.333333,682,566.875874,27,3,15,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java",207,0,0,3,0,0,0,0.000000,0,0,0.000000,1003,434,71.642857,653,509.366577,56,3,16,"2",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java",152,0,0,2,0,0,0,0.000000,0,0,0.000000,1005,434,77.307692,680,594.879167,35,1,2,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java",188,0,0,1,0,0,0,0.000000,0,0,0.000000,966,434,74.307692,680,631.826087,29,2,11,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1030,434,128.750000,757,745.793651,24,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1091,434,136.375000,757,752.172414,23,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java",363,0,0,2,0,0,0,0.000000,0,0,0.000000,987,434,89.727273,700,528.670330,134,4,35,"16",4,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java",49,0,0,0,0,0,0,0.000000,0,0,0.000000,883,434,176.600000,653,623.405063,19,12,13,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java",75,0,0,0,0,0,0,0.000000,0,0,0.000000,45,45,45.000000,70,70.000000,45,2,6,"1",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java",647,0,0,0,0,0,0,0.000000,0,0,0.000000,938,434,85.272727,682,461.082877,247,6,63,"50",9,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java",346,0,0,0,0,0,0,0.000000,0,0,0.000000,961,434,87.363636,613,438.276471,68,9,80,"48",7,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java",68,0,0,1,0,0,0,0.000000,0,0,0.000000,1230,434,94.615385,757,575.968386,36,1,3,"4",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java",40,0,0,0,0,0,0,0.000000,0,0,0.000000,1166,434,89.692308,757,693.177984,220,1,1,"2",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java",144,0,0,3,0,0,0,0.000000,0,0,0.000000,1010,434,56.111111,680,568.080775,106,6,25,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java",126,0,0,0,0,0,0,0.000000,0,0,0.000000,83,45,41.500000,70,70.000000,60,3,11,"4",4,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java",94,0,0,0,0,0,0,0.000000,0,0,0.000000,439,323,87.800000,441,238.046875,200,1,6,"4",3,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java",375,0,0,2,0,0,0,0.000000,0,0,0.000000,987,434,70.500000,653,543.047619,47,5,42,"3",2,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java",5,0,0,0,0,0,0,0.000000,0,0,0.000000,1046,434,149.428571,757,753.040541,18,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java",5,0,0,1,0,0,0,0.000000,0,0,0.000000,1089,434,121.000000,757,689.658120,21,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java",546,38,2,9,1,19,14,9.500000,18,9,9.000000,1512,434,36.878049,757,582.686184,71,12,138,"82",11,"YES"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java",4,0,0,0,0,0,0,0.000000,0,0,0.000000,1111,434,123.444444,757,701.333333,19,0,0,"1",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java",5,0,0,0,0,0,0,0.000000,0,0,0.000000,1067,434,152.428571,757,744.032258,19,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java",4,0,0,0,0,0,0,0.000000,0,0,0.000000,1083,434,135.375000,757,735.920000,19,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java",274,4,2,6,1,2,1,1.000000,0,0,0.000000,1564,434,34.755556,757,640.910461,84,4,53,"10",4,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java",136,0,0,4,0,0,0,0.000000,0,0,0.000000,1305,434,50.192308,757,674.229773,45,2,20,"0",0,"YES"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java",6,0,0,0,0,0,0,0.000000,0,0,0.000000,1108,434,110.800000,757,687.233083,22,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java",5,0,0,1,0,0,0,0.000000,0,0,0.000000,1126,434,112.600000,757,665.677419,24,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java",254,0,0,5,0,0,0,0.000000,0,0,0.000000,1292,434,49.692308,757,597.226320,86,2,17,"5",2,"YES"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java",261,0,0,2,0,0,0,0.000000,0,0,0.000000,965,434,64.333333,491,384.709386,71,3,27,"10",3,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java",35,0,0,0,0,0,0,0.000000,0,0,0.000000,1141,434,81.500000,757,601.175373,19,1,1,"3",3,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java",13,0,0,0,0,0,0,0.000000,0,0,0.000000,1047,434,149.571429,757,747.543689,18,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/Codec.java",16,0,0,0,0,0,0,0.000000,0,0,0.000000,1106,434,100.545455,757,628.494253,32,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java",97,0,0,1,0,0,0,0.000000,0,0,0.000000,395,323,56.428571,469,396.147335,31,1,6,"5",3,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java",36,12,2,0,1,6,6,3.000000,12,6,6.000000,418,323,83.600000,469,405.181818,28,1,1,"2",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java",12,0,0,0,0,0,0,0.000000,0,0,0.000000,333,323,166.500000,231,231.000000,29,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java",169,0,0,2,0,0,0,0.000000,0,0,0.000000,1258,434,59.904762,757,614.648246,50,3,14,"15",8,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java",15,2,2,1,1,1,1,0.500000,2,1,1.000000,1146,434,88.153846,757,666.353333,21,0,0,"1",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java",53,0,0,0,0,0,0,0.000000,0,0,0.000000,339,323,169.500000,469,469.000000,22,2,5,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java",9,0,0,1,0,0,0,0.000000,0,0,0.000000,1055,434,131.875000,757,729.180328,22,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java",168,0,0,0,0,0,0,0.000000,0,0,0.000000,368,323,122.666667,148,145.275109,40,3,19,"10",5,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java",81,0,0,1,0,0,0,0.000000,0,0,0.000000,1200,434,92.307692,757,609.929379,32,2,10,"9",3,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java",119,0,0,0,0,0,0,0.000000,0,0,0.000000,328,323,164.000000,269,269.000000,33,1,5,"21",4,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java",52,0,0,0,0,0,0,0.000000,0,0,0.000000,1141,434,114.100000,757,745.162264,30,2,7,"4",1,"YES"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java",70,0,0,0,0,0,0,0.000000,0,0,0.000000,1179,434,117.900000,757,699.155340,25,1,6,"1",1,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java",8,0,0,0,0,0,0,0.000000,0,0,0.000000,1055,434,131.875000,757,744.233766,18,0,0,"0",0,"NO"
"1.5.1","lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1077,434,134.625000,757,746.230769,18,0,0,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java",95,0,0,3,0,0,0,0.000000,0,0,0.000000,851,434,85.100000,644,463.255385,91,1,4,"3",2,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java",111,0,0,0,0,0,0,0.000000,0,0,0.000000,338,323,112.666667,309,303.491803,46,2,7,"6",3,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java",312,38,2,1,1,19,16,9.500000,26,13,13.000000,466,323,93.200000,231,210.890187,36,4,38,"48",11,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java",68,0,0,4,0,0,0,0.000000,0,0,0.000000,1311,434,69.000000,757,570.468647,18,1,4,"2",2,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java",80,0,0,3,0,0,0,0.000000,0,0,0.000000,1311,434,65.550000,757,632.971609,22,1,2,"3",2,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java",80,0,0,1,0,0,0,0.000000,0,0,0.000000,1132,434,80.857143,757,697.413580,25,3,10,"6",2,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java",23,0,0,0,0,0,0,0.000000,0,0,0.000000,1094,434,121.555556,757,673.856250,36,0,0,"3",2,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1106,434,122.888889,757,707.869159,22,0,0,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java",48,0,0,0,0,0,0,0.000000,0,0,0.000000,1280,434,80.000000,757,676.163588,21,0,0,"0",0,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java",34,0,0,3,0,0,0,0.000000,0,0,0.000000,1382,434,65.809524,757,682.324226,19,1,1,"1",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java",10,0,0,0,0,0,0,0.000000,0,0,0.000000,793,434,158.600000,644,603.543478,55,0,0,"7",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java",112,0,0,1,0,0,0,0.000000,0,0,0.000000,367,323,73.400000,309,296.980676,24,1,3,"2",1,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java",165,0,0,0,0,0,0,0.000000,0,0,0.000000,773,434,193.250000,483,439.592058,70,2,11,"11",6,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java",28,0,0,1,0,0,0,0.000000,0,0,0.000000,808,434,115.428571,626,520.982301,22,1,2,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java",38,0,0,0,0,0,0,0.000000,0,0,0.000000,769,434,256.333333,483,483.000000,28,2,4,"4",2,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java",20,0,0,0,0,0,0,0.000000,0,0,0.000000,341,323,170.500000,282,282.000000,28,0,0,"1",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java",161,0,0,0,0,0,0,0.000000,0,0,0.000000,801,434,133.500000,483,333.431102,41,1,8,"1",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java",27,0,0,1,0,0,0,0.000000,0,0,0.000000,804,434,134.000000,626,557.281250,22,1,2,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java",19,0,0,0,0,0,0,0.000000,0,0,0.000000,366,323,122.000000,282,271.826087,22,1,2,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java",194,0,0,0,0,0,0,0.000000,0,0,0.000000,801,434,133.500000,483,310.728235,42,1,7,"21",5,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java",45,0,0,0,0,0,0,0.000000,0,0,0.000000,1138,434,103.454545,757,722.752049,19,2,3,"1",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java",54,0,0,0,0,0,0,0.000000,0,0,0.000000,779,434,194.750000,590,585.379310,22,2,3,"2",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java",195,0,0,0,0,0,0,0.000000,0,0,0.000000,343,323,85.750000,309,300.664234,36,1,7,"6",4,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java",66,0,0,2,0,0,0,0.000000,0,0,0.000000,795,434,132.500000,583,416.587912,28,1,3,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java",27,0,0,0,0,0,0,0.000000,0,0,0.000000,1074,434,119.333333,757,690.198795,18,0,0,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java",183,0,0,6,0,0,0,0.000000,0,0,0.000000,1502,434,45.515152,757,620.478819,43,2,20,"11",3,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java",40,0,0,2,0,0,0,0.000000,0,0,0.000000,1195,434,99.583333,757,663.415929,18,1,1,"1",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java",48,0,0,2,0,0,0,0.000000,0,0,0.000000,1275,434,85.000000,757,684.260331,19,2,4,"5",2,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java",79,0,0,0,0,0,0,0.000000,0,0,0.000000,830,434,92.222222,583,531.493827,22,3,6,"1",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java",100,0,0,1,0,0,0,0.000000,0,0,0.000000,1254,434,73.764706,757,665.489919,23,2,8,"9",6,"YES"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java",30,0,0,0,0,0,0,0.000000,0,0,0.000000,767,434,191.750000,583,579.700000,18,1,1,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java",65,0,0,0,0,0,0,0.000000,0,0,0.000000,365,323,121.666667,274,267.058824,58,2,2,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java",45,0,0,0,0,0,0,0.000000,0,0,0.000000,351,323,117.000000,274,272.800000,24,2,4,"1",1,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java",212,0,0,0,0,0,0,0.000000,0,0,0.000000,334,323,167.000000,266,266.000000,105,3,23,"18",7,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java",126,0,0,0,0,0,0,0.000000,0,0,0.000000,393,323,98.250000,274,273.636364,100,5,20,"9",3,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java",198,0,0,0,0,0,0,0.000000,0,0,0.000000,357,323,119.000000,256,255.157303,77,3,14,"8",5,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java",191,0,0,0,0,0,0,0.000000,0,0,0.000000,438,323,109.500000,274,256.352113,41,3,20,"11",6,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanStorage.java",11,0,0,1,0,0,0,0.000000,0,0,0.000000,1118,434,101.636364,757,595.628743,39,0,0,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java",268,0,0,0,0,0,0,0.000000,0,0,0.000000,495,323,61.875000,274,267.103837,77,3,27,"11",7,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java",22,0,0,0,0,0,0,0.000000,0,0,0.000000,348,323,174.000000,256,256.000000,22,1,3,"0",0,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java",44,0,0,0,0,0,0,0.000000,0,0,0.000000,384,323,76.800000,274,266.296296,36,1,1,"3",3,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java",139,0,0,0,0,0,0,0.000000,0,0,0.000000,385,323,77.000000,274,268.696000,61,4,24,"10",6,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java",107,0,0,1,0,0,0,0.000000,0,0,0.000000,372,323,93.000000,274,268.957447,55,6,15,"6",3,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java",68,0,0,0,0,0,0,0.000000,0,0,0.000000,331,323,165.500000,231,231.000000,22,1,1,"15",6,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java",26,0,0,0,0,0,0,0.000000,0,0,0.000000,329,323,164.500000,148,148.000000,22,2,4,"7",2,"NO"
"1.5.1","lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java",209,0,0,4,0,0,0,0.000000,0,0,0.000000,1508,434,48.645161,757,612.064171,46,2,23,"11",1,"YES"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java",30,0,0,0,0,0,0,0.000000,0,0,0.000000,1084,434,90.333333,757,614.363636,18,1,1,"0",0,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java",56,12,2,0,1,6,3,3.000000,0,0,0.000000,403,323,100.750000,322,284.320000,18,1,3,"0",0,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java",66,0,0,1,0,0,0,0.000000,0,0,0.000000,18,12,9.000000,112,108.778947,17,1,3,"2",1,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java",107,0,0,0,0,0,0,0.000000,0,0,0.000000,840,434,120.000000,492,395.656805,18,2,8,"3",3,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java",9,0,0,0,0,0,0,0.000000,0,0,0.000000,1153,434,88.692308,757,664.064000,38,0,0,"0",0,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java",49,0,0,0,0,0,0,0.000000,0,0,0.000000,844,434,120.571429,492,440.947368,21,1,2,"0",0,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java",56,0,0,1,0,0,0,0.000000,0,0,0.000000,856,434,142.666667,492,429.263736,18,1,3,"2",2,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java",85,0,0,0,0,0,0,0.000000,0,0,0.000000,904,434,129.142857,491,439.130952,20,2,4,"0",0,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java",139,0,0,0,0,0,0,0.000000,0,0,0.000000,927,434,115.875000,491,451.397196,23,2,9,"2",2,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java",62,0,0,0,0,0,0,0.000000,0,0,0.000000,877,434,146.166667,492,462.663158,18,1,3,"2",2,"YES"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/Main.java",63,0,0,1,0,0,0,0.000000,0,0,0.000000,984,434,57.882353,556,491.887324,24,2,6,"1",1,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java",37,0,0,0,0,0,0,0.000000,0,0,0.000000,85,73,42.500000,98,96.937500,21,2,3,"0",0,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java",62,118,2,0,1,59,45,29.500000,62,31,31.000000,878,434,109.750000,492,263.280757,22,1,3,"1",1,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java",86,0,0,0,0,0,0,0.000000,0,0,0.000000,328,323,164.000000,165,165.000000,18,2,8,"6",3,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java",49,0,0,0,0,0,0,0.000000,0,0,0.000000,857,434,107.125000,532,509.357143,20,3,5,"1",1,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/Util.java",78,0,0,0,0,0,0,0.000000,0,0,0.000000,1153,434,88.692308,757,532.518018,35,3,6,"6",3,"NO"
"1.5.1","lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java",47,0,0,0,0,0,0,0.000000,0,0,0.000000,890,434,127.142857,491,437.654206,21,1,3,"4",3,"NO"
"1.5.1","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java",9,0,0,0,0,0,0,0.000000,0,0,0.000000,1146,434,127.333333,757,728.500000,18,0,0,"0",0,"NO"
"1.5.1","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java",338,0,0,6,0,0,0,0.000000,0,0,0.000000,1500,434,34.883721,757,551.202858,56,4,71,"8",2,"NO"
"1.5.1","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java",47,0,0,0,0,0,0,0.000000,0,0,0.000000,1146,434,127.333333,757,732.198777,22,2,6,"7",5,"NO"
